Position,Time
N28.312213809523808E77.44851238095238,2024-01-28 07:40:55
N28.31217E77.49275,2024-01-28 07:40:56
N28.312145E77.46164083333333,2024-01-28 07:40:57
N28.312084285714285E77.44813142857143,2024-01-28 07:40:58
N28.312068928571428E77.462045,2024-01-28 07:40:59
N28.311994642857144E77.462445,2024-01-28 07:41:00
N28.31199E77.4923675,2024-01-28 07:41:01
N28.311948E77.44773333333333,2024-01-28 07:41:02
N28.311907241379313E77.46286724137931,2024-01-28 07:41:03
N28.31182916666667E77.4919925,2024-01-28 07:41:04
N28.311824545454545E77.46326363636364,2024-01-28 07:41:05
N28.31181125E77.44734625000001,2024-01-28 07:41:06
N28.31173696969697E77.46368090909091,2024-01-28 07:41:07
N28.31169E77.49166411764705,2024-01-28 07:41:08
N28.311670909090907E77.44696636363636,2024-01-28 07:41:09
N28.311654E77.46410399999999,2024-01-28 07:41:10
N28.31157306122449E77.46449897959184,2024-01-28 07:41:11
N28.311516363636365E77.44656454545455,2024-01-28 07:41:12
N28.3115E77.49123086956521,2024-01-28 07:41:13
N28.311493265306122E77.46492224489796,2024-01-28 07:41:14
N28.311418163265305E77.4653206122449,2024-01-28 07:41:15
N28.31136E77.44620333333334,2024-01-28 07:41:16
N28.311346363636364E77.49084545454545,2024-01-28 07:41:17
N28.311335E77.4657511111111,2024-01-28 07:41:18
N28.31126318181818E77.46615090909091,2024-01-28 07:41:19
N28.311199090909092E77.46657181818182,2024-01-28 07:41:20
N28.31119411764706E77.4458405882353,2024-01-28 07:41:21
N28.311192666666667E77.49046333333334,2024-01-28 07:41:22
N28.311137205882353E77.46699573529412,2024-01-28 07:41:23
N28.311064264705884E77.4673980882353,2024-01-28 07:41:24
N28.311046E77.490066,2024-01-28 07:41:25
N28.311006666666664E77.44546,2024-01-28 07:41:26
N28.31098676470588E77.4678255882353,2024-01-28 07:41:27
N28.31091382352941E77.46822794117648,2024-01-28 07:41:28
N28.31091E77.48969,2024-01-28 07:41:29
N28.310836779661017E77.46865576271186,2024-01-28 07:41:30
N28.31082E77.44510500000001,2024-01-28 07:41:31
N28.310774E77.4892905,2024-01-28 07:41:32
N28.31076627118644E77.46905983050848,2024-01-28 07:41:33
N28.310695762711866E77.4694638983051,2024-01-28 07:41:34
N28.310640434782606E77.48887913043478,2024-01-28 07:41:35
N28.31062525423729E77.4698679661017,2024-01-28 07:41:36
N28.310624615384615E77.44475230769231,2024-01-28 07:41:37
N28.310555E77.47029625,2024-01-28 07:41:38
N28.3105175E77.48849375,2024-01-28 07:41:39
N28.31048888888889E77.47072361111111,2024-01-28 07:41:40
N28.310422777777777E77.47115097222222,2024-01-28 07:41:41
N28.31042E77.444405,2024-01-28 07:41:42
N28.3103975E77.48811375,2024-01-28 07:41:43
N28.310345E77.47165375,2024-01-28 07:41:44
N28.310283333333334E77.48770142857143,2024-01-28 07:41:45
N28.31028E77.47206666666666,2024-01-28 07:41:46
N28.31020347826087E77.47248782608696,2024-01-28 07:41:47
N28.310201578947368E77.44404052631579,2024-01-28 07:41:48
N28.310176666666667E77.48728666666666,2024-01-28 07:41:49
N28.31012956521739E77.47291652173914,2024-01-28 07:41:50
N28.31008285714286E77.48689714285715,2024-01-28 07:41:51
N28.31006E77.47332,2024-01-28 07:41:52
N28.3099925E77.44369,2024-01-28 07:41:53
N28.309990666666668E77.47371466666667,2024-01-28 07:41:54
N28.309986086956524E77.48647869565218,2024-01-28 07:41:55
N28.309917142857145E77.47413628571428,2024-01-28 07:41:56
N28.309895652173914E77.48607521739132,2024-01-28 07:41:57
N28.309844285714288E77.47456857142858,2024-01-28 07:41:58
N28.309812962962962E77.48564703703704,2024-01-28 07:41:59
N28.30978E77.44336166666666,2024-01-28 07:42:00
N28.309775384615385E77.47497461538462,2024-01-28 07:42:01
N28.309737083333335E77.48524291666666,2024-01-28 07:42:02
N28.30971E77.47536833333334,2024-01-28 07:42:03
N28.30965916666667E77.48481083333333,2024-01-28 07:42:04
N28.309636666666666E77.4757888888889,2024-01-28 07:42:05
N28.309596153846154E77.48441,2024-01-28 07:42:06
N28.309586363636363E77.47619727272728,2024-01-28 07:42:07
N28.309558E77.44303133333332,2024-01-28 07:42:08
N28.30954E77.47663,2024-01-28 07:42:09
N28.309534090909093E77.48398272727273,2024-01-28 07:42:10
N28.30949851851852E77.4770388888889,2024-01-28 07:42:11
N28.309483181818184E77.48357545454544,2024-01-28 07:42:12
N28.309458E77.477473,2024-01-28 07:42:13
N28.309432E77.48315000000001,2024-01-28 07:42:14
N28.309424736842104E77.47788157894736,2024-01-28 07:42:15
N28.309396363636363E77.48272303030303,2024-01-28 07:42:16
N28.30938263157895E77.47829421052631,2024-01-28 07:42:17
N28.30937E77.47872,2024-01-28 07:42:18
N28.309365454545457E77.48229545454545,2024-01-28 07:42:19
N28.309355555555555E77.48191333333334,2024-01-28 07:42:20
N28.30935416666667E77.47914694444445,2024-01-28 07:42:21
N28.30935074074074E77.48158111111111,2024-01-28 07:42:22
N28.30934E77.47957666666666,2024-01-28 07:42:23
N28.30934E77.4808109090909,2024-01-28 07:42:24
N28.30934E77.48124363636363,2024-01-28 07:42:25
N28.30933588235294E77.48039764705882,2024-01-28 07:42:26
N28.309331176470586E77.47998352941175,2024-01-28 07:42:27
N28.309317500000002E77.4426925,2024-01-28 07:42:28
N28.309073076923077E77.44236615384615,2024-01-28 07:42:29
N28.308835E77.44205785714286,2024-01-28 07:42:30
N28.308583076923075E77.44174230769231,2024-01-28 07:42:31
N28.308296666666667E77.44144,2024-01-28 07:42:32
N28.308114E77.441242,2024-01-28 07:42:33
N28.307936E77.441057,2024-01-28 07:42:34
N28.307749E77.4408755,2024-01-28 07:42:35
N28.307477E77.4406115,2024-01-28 07:42:36
N28.307185E77.440337,2024-01-28 07:42:37
N28.306888181818184E77.44007227272726,2024-01-28 07:42:38
N28.306594545454548E77.43980181818182,2024-01-28 07:42:39
N28.3062975E77.43956,2024-01-28 07:42:40
N28.30600125E77.43932375,2024-01-28 07:42:41
N28.305684666666668E77.439082,2024-01-28 07:42:42
N28.30535642857143E77.43885428571429,2024-01-28 07:42:43
N28.305044583333334E77.43864791666667,2024-01-28 07:42:44
N28.304727857142858E77.43844571428572,2024-01-28 07:42:45
N28.304380000000002E77.438248,2024-01-28 07:42:46
N28.30406E77.43805222222223,2024-01-28 07:42:47
N28.30371E77.43786,2024-01-28 07:42:48
N28.30338E77.43769,2024-01-28 07:42:49
N28.3030304E77.4375232,2024-01-28 07:42:50
N28.302691199999998E77.4373696,2024-01-28 07:42:51
N28.3023372E77.4372256,2024-01-28 07:42:52
N28.301979090909093E77.43708818181818,2024-01-28 07:42:53
N28.301637777777778E77.43696666666668,2024-01-28 07:42:54
N28.301278095238096E77.43685333333333,2024-01-28 07:42:55
N28.300905714285715E77.43674,2024-01-28 07:42:56
N28.300552727272727E77.43663636363637,2024-01-28 07:42:57
N28.30018181818182E77.4365359090909,2024-01-28 07:42:58
N28.299920588235295E77.43647823529412,2024-01-28 07:42:59
N28.299659090909092E77.43642272727273,2024-01-28 07:43:00
N28.299261304347826E77.43635608695652,2024-01-28 07:43:01
N28.29890652173913E77.43630043478261,2024-01-28 07:43:02
N28.298535294117645E77.43625705882353,2024-01-28 07:43:03
N28.298156666666664E77.43621666666667,2024-01-28 07:43:04
N28.297777777777778E77.43618333333333,2024-01-28 07:43:05
N28.297404999999998E77.4361625,2024-01-28 07:43:06
N28.29703375E77.43616,2024-01-28 07:43:07
N28.296675E77.43617,2024-01-28 07:43:08
N28.29629576923077E77.43619038461539,2024-01-28 07:43:09
N28.29591E77.43621,2024-01-28 07:43:10
N28.29554294117647E77.43624764705882,2024-01-28 07:43:11
N28.29518052631579E77.43628157894737,2024-01-28 07:43:12
N28.294799411764703E77.43632823529411,2024-01-28 07:43:13
N28.294438E77.43638800000001,2024-01-28 07:43:14
N28.294072857142854E77.436465,2024-01-28 07:43:15
N28.293694444444444E77.43654111111111,2024-01-28 07:43:16
N28.293342777777777E77.43662777777777,2024-01-28 07:43:17
N28.292969722222225E77.43672222222223,2024-01-28 07:43:18
N28.292616666666667E77.43680666666667,2024-01-28 07:43:19
N28.2922325E77.43690083333334,2024-01-28 07:43:20
N28.291856E77.436994,2024-01-28 07:43:21
N28.291504776119403E77.43708179104478,2024-01-28 07:43:22
N28.291131791044776E77.4371756716418,2024-01-28 07:43:23
N28.290780746268656E77.43726402985075,2024-01-28 07:43:24
N28.290297931034484E77.43738551724138,2024-01-28 07:43:25
N28.28976827586207E77.43751793103448,2024-01-28 07:43:26
N28.289415E77.4376075,2024-01-28 07:43:27
N28.28906166666667E77.4376975,2024-01-28 07:43:28
N28.28868625E77.437793125,2024-01-28 07:43:29
N28.288331739130435E77.43787782608695,2024-01-28 07:43:30
N28.28796E77.43797,2024-01-28 07:43:31
N28.287606153846152E77.4380623076923,2024-01-28 07:43:32
N28.28724923076923E77.43814846153846,2024-01-28 07:43:33
N28.286872142857145E77.43825357142858,2024-01-28 07:43:34
N28.286494545454545E77.43834636363636,2024-01-28 07:43:35
N28.286127142857143E77.438435,2024-01-28 07:43:36
N28.28577E77.43852,2024-01-28 07:43:37
N28.285408461538463E77.43858923076922,2024-01-28 07:43:38
N28.28501857142857E77.43866142857142,2024-01-28 07:43:39
N28.28465E77.4387,2024-01-28 07:43:40
N28.284287222222222E77.43874222222222,2024-01-28 07:43:41
N28.28392277777778E77.43877777777777,2024-01-28 07:43:42
N28.283543636363635E77.43880181818182,2024-01-28 07:43:43
N28.283156153846154E77.43881846153847,2024-01-28 07:43:44
N28.28278076923077E77.43882,2024-01-28 07:43:45
N28.282418461538462E77.43880923076924,2024-01-28 07:43:46
N28.282034615384617E77.43879492307693,2024-01-28 07:43:47
N28.281655384615384E77.43878707692308,2024-01-28 07:43:48
N28.28120923076923E77.43877784615385,2024-01-28 07:43:49
N28.28087461538462E77.43877092307693,2024-01-28 07:43:50
N28.280536363636365E77.43875545454546,2024-01-28 07:43:51
N28.280166666666666E77.43874166666666,2024-01-28 07:43:52
N28.27979142857143E77.43872142857143,2024-01-28 07:43:53
N28.2794175E77.43867750000001,2024-01-28 07:43:54
N28.279055454545453E77.43863545454546,2024-01-28 07:43:55
N28.278678E77.438608,2024-01-28 07:43:56
N28.278301428571428E77.43857571428572,2024-01-28 07:43:57
N28.277928181818183E77.43857818181819,2024-01-28 07:43:58
N28.277570363636364E77.43860436363636,2024-01-28 07:43:59
N28.277190181818185E77.43863218181818,2024-01-28 07:44:00
N28.27681E77.43866,2024-01-28 07:44:01
N28.276432702702703E77.43869378378379,2024-01-28 07:44:02
N28.27607810810811E77.43874135135135,2024-01-28 07:44:03
N28.2757E77.438795,2024-01-28 07:44:04
N28.27533727272727E77.43885454545455,2024-01-28 07:44:05
N28.2749525E77.43892333333334,2024-01-28 07:44:06
N28.27457E77.43898,2024-01-28 07:44:07
N28.2742175E77.439065,2024-01-28 07:44:08
N28.273874705882353E77.43916411764705,2024-01-28 07:44:09
N28.27350523809524E77.43927047619047,2024-01-28 07:44:10
N28.27313392857143E77.43938428571428,2024-01-28 07:44:11
N28.27278535714286E77.43949857142857,2024-01-28 07:44:12
N28.27241666666667E77.43963666666666,2024-01-28 07:44:13
N28.272073333333335E77.43977333333333,2024-01-28 07:44:14
N28.27168E77.43995,2024-01-28 07:44:15
N28.27137E77.44008,2024-01-28 07:44:16
N28.271036666666667E77.44023333333332,2024-01-28 07:44:17
N28.270685263157894E77.44040473684211,2024-01-28 07:44:18
N28.270339999999997E77.44058,2024-01-28 07:44:19
N28.270005238095237E77.44076571428572,2024-01-28 07:44:20
N28.26969E77.44095125,2024-01-28 07:44:21
N28.269350000000003E77.44115,2024-01-28 07:44:22
N28.26901E77.44134578947369,2024-01-28 07:44:23
N28.26867E77.441538,2024-01-28 07:44:24
N28.2683344E77.44170720000001,2024-01-28 07:44:25
N28.268001599999998E77.4418608,2024-01-28 07:44:26
N28.267646956521737E77.44203652173913,2024-01-28 07:44:27
N28.267310588235294E77.44219529411765,2024-01-28 07:44:28
N28.266967647058824E77.44234176470589,2024-01-28 07:44:29
N28.266601764705882E77.44248764705883,2024-01-28 07:44:30
N28.26625909090909E77.44261363636363,2024-01-28 07:44:31
N28.265888571428572E77.44273666666666,2024-01-28 07:44:32
N28.265545714285714E77.44284333333333,2024-01-28 07:44:33
N28.265168E77.44294599999999,2024-01-28 07:44:34
N28.264813333333333E77.44303666666667,2024-01-28 07:44:35
N28.26444E77.44313,2024-01-28 07:44:36
N28.264085714285713E77.44321285714285,2024-01-28 07:44:37
N28.2637075E77.4432925,2024-01-28 07:44:38
N28.263348399999998E77.4433488,2024-01-28 07:44:39
N28.2630572E77.4433904,2024-01-28 07:44:40
N28.262775E77.443425,2024-01-28 07:44:41
N28.262424117647058E77.44346470588235,2024-01-28 07:44:42
N28.262035454545455E77.44350181818182,2024-01-28 07:44:43
N28.26165681818182E77.44351727272728,2024-01-28 07:44:44
N28.261296666666667E77.44353333333333,2024-01-28 07:44:45
N28.260913076923078E77.44355076923077,2024-01-28 07:44:46
N28.260555999999998E77.4435635,2024-01-28 07:44:47
N28.260176666666666E77.44358333333334,2024-01-28 07:44:48
N28.259788888888888E77.44359555555556,2024-01-28 07:44:49
N28.25943090909091E77.4436109090909,2024-01-28 07:44:50
N28.259049696969694E77.44362636363637,2024-01-28 07:44:51
N28.25869E77.443645,2024-01-28 07:44:52
N28.2583075E77.44366625,2024-01-28 07:44:53
N28.257925E77.44368750000001,2024-01-28 07:44:54
N28.257544444444445E77.4437,2024-01-28 07:44:55
N28.25717E77.44371428571428,2024-01-28 07:44:56
N28.256809999999998E77.44372285714286,2024-01-28 07:44:57
N28.25645E77.44373142857143,2024-01-28 07:44:58
N28.2560675E77.44374125,2024-01-28 07:44:59
N28.255665555555556E77.44376222222222,2024-01-28 07:45:00
N28.25531E77.44378,2024-01-28 07:45:01
N28.25493E77.44379666666667,2024-01-28 07:45:02
N28.254574444444444E77.44380851851852,2024-01-28 07:45:03
N28.254183124999997E77.443819375,2024-01-28 07:45:04
N28.253803773584906E77.4438320754717,2024-01-28 07:45:05
N28.253425283018867E77.44384490566038,2024-01-28 07:45:06
N28.253069056603774E77.44385698113207,2024-01-28 07:45:07
N28.252701578947367E77.44386552631579,2024-01-28 07:45:08
N28.252316842105262E77.44387894736842,2024-01-28 07:45:09
N28.251952499999998E77.4438925,2024-01-28 07:45:10
N28.251565E77.4439075,2024-01-28 07:45:11
N28.251208636363636E77.44391840909091,2024-01-28 07:45:12
N28.25083E77.44393,2024-01-28 07:45:13
N28.250445263157896E77.44393894736842,2024-01-28 07:45:14
N28.25008315789474E77.44394736842105,2024-01-28 07:45:15
N28.249699361702127E77.4439525531915,2024-01-28 07:45:16
N28.249338510638296E77.44395595744682,2024-01-28 07:45:17
N28.248955106382976E77.4439595744681,2024-01-28 07:45:18
N28.24859181818182E77.44395363636364,2024-01-28 07:45:19
N28.24821E77.44394750000001,2024-01-28 07:45:20
N28.247832222222222E77.44394277777778,2024-01-28 07:45:21
N28.247452E77.44393,2024-01-28 07:45:22
N28.247085588235294E77.44391852941176,2024-01-28 07:45:23
N28.246700588235296E77.44390352941177,2024-01-28 07:45:24
N28.246334E77.443874,2024-01-28 07:45:25
N28.245957192982456E77.44383719298246,2024-01-28 07:45:26
N28.24557842105263E77.44379842105263,2024-01-28 07:45:27
N28.245199649122807E77.44375964912281,2024-01-28 07:45:28
N28.244821515151514E77.4437190909091,2024-01-28 07:45:29
N28.244467575757575E77.44367545454546,2024-01-28 07:45:30
N28.24418E77.44364,2024-01-28 07:45:31
N28.243885333333335E77.44359666666666,2024-01-28 07:45:32
N28.243545333333334E77.44354666666666,2024-01-28 07:45:33
N28.243182E77.443494,2024-01-28 07:45:34
N28.2428075E77.44342750000001,2024-01-28 07:45:35
N28.2424352E77.44338119999999,2024-01-28 07:45:36
N28.2420768E77.4433108,2024-01-28 07:45:37
N28.24171E77.44324,2024-01-28 07:45:38
N28.2413425E77.4431585,2024-01-28 07:45:39
N28.240963043478263E77.44308434782609,2024-01-28 07:45:40
N28.24059347826087E77.44301782608696,2024-01-28 07:45:41
N28.240235000000002E77.442933,2024-01-28 07:45:42
N28.239862786885247E77.44283836065573,2024-01-28 07:45:43
N28.23951393442623E77.44275180327868,2024-01-28 07:45:44
N28.239143278688527E77.44265983606557,2024-01-28 07:45:45
N28.23877262295082E77.44256786885246,2024-01-28 07:45:46
N28.238403783783784E77.44246783783784,2024-01-28 07:45:47
N28.238057837837836E77.44236837837838,2024-01-28 07:45:48
N28.23768E77.44225399999999,2024-01-28 07:45:49
N28.23734109090909E77.44213545454545,2024-01-28 07:45:50
N28.236976363636366E77.44201181818181,2024-01-28 07:45:51
N28.236611636363637E77.44188818181817,2024-01-28 07:45:52
N28.236261666666667E77.44177166666667,2024-01-28 07:45:53
N28.23588625E77.44165125,2024-01-28 07:45:54
N28.23554206896552E77.44152241379311,2024-01-28 07:45:55
N28.2352E77.44139,2024-01-28 07:45:56
N28.234943448275864E77.44129068965516,2024-01-28 07:45:57
N28.234558734177217E77.44114151898734,2024-01-28 07:45:58
N28.234218481012658E77.4410058227848,2024-01-28 07:45:59
N28.233856962025317E77.44086164556961,2024-01-28 07:46:00
N28.233516708860762E77.44072594936708,2024-01-28 07:46:01
N28.23315518987342E77.44058177215189,2024-01-28 07:46:02
N28.232796116504854E77.44043194174756,2024-01-28 07:46:03
N28.23246368932039E77.4402781553398,2024-01-28 07:46:04
N28.232110485436895E77.44011475728155,2024-01-28 07:46:05
N28.231778058252427E77.43996097087378,2024-01-28 07:46:06
N28.23142485436893E77.43979757281554,2024-01-28 07:46:07
N28.231092427184468E77.43964378640777,2024-01-28 07:46:08
N28.23074E77.43947800000001,2024-01-28 07:46:09
N28.230395714285713E77.43929142857142,2024-01-28 07:46:10
N28.230056666666666E77.43910333333334,2024-01-28 07:46:11
N28.22973E77.43892777777778,2024-01-28 07:46:12
N28.229382222222224E77.43873777777777,2024-01-28 07:46:13
N28.22905E77.43854181818182,2024-01-28 07:46:14
N28.22873E77.43836125,2024-01-28 07:46:15
N28.228392954545452E77.43816636363637,2024-01-28 07:46:16
N28.228056818181816E77.43796545454545,2024-01-28 07:46:17
N28.22772E77.43776625,2024-01-28 07:46:18
N28.227392777777776E77.43755888888889,2024-01-28 07:46:19
N28.227079999999997E77.43736333333334,2024-01-28 07:46:20
N28.22674E77.43716086956522,2024-01-28 07:46:21
N28.2264075E77.43696750000001,2024-01-28 07:46:22
N28.226084814814815E77.43676148148148,2024-01-28 07:46:23
N28.2257525E77.43654500000001,2024-01-28 07:46:24
N28.22543E77.4363525,2024-01-28 07:46:25
N28.22511139240506E77.43615772151898,2024-01-28 07:46:26
N28.224773544303797E77.43595329113924,2024-01-28 07:46:27
N28.22443569620253E77.43574886075949,2024-01-28 07:46:28
N28.224117721518986E77.4355564556962,2024-01-28 07:46:29
N28.22377987341772E77.43535202531645,2024-01-28 07:46:30
N28.223441276595743E77.43515723404255,2024-01-28 07:46:31
N28.22312468085106E77.43496319148936,2024-01-28 07:46:32
N28.222788297872338E77.4347570212766,2024-01-28 07:46:33
N28.22245827586207E77.43456137931034,2024-01-28 07:46:34
N28.22213275862069E77.43437379310345,2024-01-28 07:46:35
N28.2218E77.43417,2024-01-28 07:46:36
N28.22146303030303E77.4339596969697,2024-01-28 07:46:37
N28.22114787878788E77.43375121212121,2024-01-28 07:46:38
N28.220821E77.43355199999999,2024-01-28 07:46:39
N28.22048525E77.433348,2024-01-28 07:46:40
N28.220149499999998E77.433144,2024-01-28 07:46:41
N28.219831666666664E77.43295333333333,2024-01-28 07:46:42
N28.219493690476188E77.43275095238096,2024-01-28 07:46:43
N28.219175595238095E77.43256047619047,2024-01-28 07:46:44
N28.21883761904762E77.4323580952381,2024-01-28 07:46:45
N28.218499642857143E77.43215571428571,2024-01-28 07:46:46
N28.21816875E77.43195374999999,2024-01-28 07:46:47
N28.21785E77.431764375,2024-01-28 07:46:48
N28.217512E77.431562,2024-01-28 07:46:49
N28.21718333333333E77.43136,2024-01-28 07:46:50
N28.216852954545455E77.43115340909091,2024-01-28 07:46:51
N28.21653659090909E77.43096068181818,2024-01-28 07:46:52
N28.216200291262137E77.43075786407766,2024-01-28 07:46:53
N28.215865242718447E77.43055155339805,2024-01-28 07:46:54
N28.21554990291262E77.43035737864078,2024-01-28 07:46:55
N28.21521485436893E77.43015106796116,2024-01-28 07:46:56
N28.214899514563104E77.42995689320388,2024-01-28 07:46:57
N28.214564466019418E77.42975058252426,2024-01-28 07:46:58
N28.214229417475728E77.42954427184466,2024-01-28 07:46:59
N28.213910000000002E77.42936709677419,2024-01-28 07:47:00
N28.21357E77.42917516129032,2024-01-28 07:47:01
N28.21325216216216E77.42897837837837,2024-01-28 07:47:02
N28.212916756756755E77.42876243243244,2024-01-28 07:47:03
N28.21260042105263E77.42856242105263,2024-01-28 07:47:04
N28.212262210526315E77.42836021052632,2024-01-28 07:47:05
N28.21194389473684E77.42816989473685,2024-01-28 07:47:06
N28.211605684210525E77.42796768421053,2024-01-28 07:47:07
N28.21126747368421E77.42776547368422,2024-01-28 07:47:08
N28.210929263157894E77.4275632631579,2024-01-28 07:47:09
N28.2106075E77.4273775,2024-01-28 07:47:10
N28.210281E77.427205,2024-01-28 07:47:11
N28.209969E77.427005,2024-01-28 07:47:12
N28.209675652173914E77.42682739130434,2024-01-28 07:47:13
N28.20938E77.4266575,2024-01-28 07:47:14
N28.20908E77.4265,2024-01-28 07:47:15
N28.208775E77.426335,2024-01-28 07:47:16
N28.208346363636362E77.42611,2024-01-28 07:47:17
N28.20799606060606E77.42594,2024-01-28 07:47:18
N28.20766657142857E77.4257817142857,2024-01-28 07:47:19
N28.207316857142857E77.42561657142856,2024-01-28 07:47:20
N28.2069875E77.42546,2024-01-28 07:47:21
N28.2066375E77.42528999999999,2024-01-28 07:47:22
N28.206274864864863E77.42513891891892,2024-01-28 07:47:23
N28.205916486486487E77.42499189189189,2024-01-28 07:47:24
N28.20558E77.42485,2024-01-28 07:47:25
N28.20522111111111E77.42471148148148,2024-01-28 07:47:26
N28.20486125E77.42457193181818,2024-01-28 07:47:27
N28.204521250000003E77.42443920454545,2024-01-28 07:47:28
N28.20416E77.42429818181817,2024-01-28 07:47:29
N28.20382E77.42416545454546,2024-01-28 07:47:30
N28.203458750000003E77.42402443181818,2024-01-28 07:47:31
N28.20309670886076E77.42388658227848,2024-01-28 07:47:32
N28.202750379746835E77.42377924050633,2024-01-28 07:47:33
N28.20238240506329E77.42366518987342,2024-01-28 07:47:34
N28.202036075949366E77.42355784810127,2024-01-28 07:47:35
N28.20166810126582E77.42344379746837,2024-01-28 07:47:36
N28.20129E77.42332,2024-01-28 07:47:37
N28.2009876E77.4232248,2024-01-28 07:47:38
N28.20066217391304E77.42312739130435,2024-01-28 07:47:39
N28.200310869565218E77.42303695652174,2024-01-28 07:47:40
N28.199937608695652E77.42294086956522,2024-01-28 07:47:41
N28.199564347826087E77.42284478260869,2024-01-28 07:47:42
N28.199213043478263E77.42275434782609,2024-01-28 07:47:43
N28.198861739130436E77.42266391304348,2024-01-28 07:47:44
N28.198492631578947E77.42258368421052,2024-01-28 07:47:45
N28.19813357142857E77.42251757142857,2024-01-28 07:47:46
N28.197757142857142E77.42244714285714,2024-01-28 07:47:47
N28.197380714285714E77.42237671428572,2024-01-28 07:47:48
N28.197004285714286E77.42230628571428,2024-01-28 07:47:49
N28.19665E77.42224,2024-01-28 07:47:50
N28.196288666666668E77.422168,2024-01-28 07:47:51
N28.195905E77.42211083333333,2024-01-28 07:47:52
N28.195523513513514E77.42206108108108,2024-01-28 07:47:53
N28.195146756756756E77.42201054054054,2024-01-28 07:47:54
N28.19479216216216E77.42196297297298,2024-01-28 07:47:55
N28.19443E77.42192,2024-01-28 07:47:56
N28.194046666666665E77.42185666666667,2024-01-28 07:47:57
N28.19367181818182E77.42179363636363,2024-01-28 07:47:58
N28.193299666666668E77.42173493333333,2024-01-28 07:47:59
N28.192942333333335E77.42167946666666,2024-01-28 07:48:00
N28.192562666666667E77.42162053333334,2024-01-28 07:48:01
N28.192205333333334E77.42156506666667,2024-01-28 07:48:02
N28.191825666666666E77.42150613333334,2024-01-28 07:48:03
N28.191446E77.4214472,2024-01-28 07:48:04
N28.191088666666666E77.42139173333334,2024-01-28 07:48:05
N28.190709E77.4213328,2024-01-28 07:48:06
N28.190351666666665E77.42127733333334,2024-01-28 07:48:07
N28.189964E77.421214,2024-01-28 07:48:08
N28.189600689655173E77.42116379310345,2024-01-28 07:48:09
N28.189242068965516E77.42111137931035,2024-01-28 07:48:10
N28.188861034482755E77.42105568965518,2024-01-28 07:48:11
N28.188502413793103E77.42100327586208,2024-01-28 07:48:12
N28.18812606060606E77.42094666666667,2024-01-28 07:48:13
N28.18775E77.42089,2024-01-28 07:48:14
N28.187396060606062E77.42083666666666,2024-01-28 07:48:15
N28.18702E77.42078,2024-01-28 07:48:16
N28.186640535714286E77.42072535714286,2024-01-28 07:48:17
N28.186283392857145E77.42067392857142,2024-01-28 07:48:18
N28.18590392857143E77.42061928571428,2024-01-28 07:48:19
N28.18552655737705E77.42056393442623,2024-01-28 07:48:20
N28.185172459016393E77.42051147540984,2024-01-28 07:48:21
N28.184796229508198E77.42045573770491,2024-01-28 07:48:22
N28.18442E77.4204,2024-01-28 07:48:23
N28.184057499999998E77.4203453125,2024-01-28 07:48:24
N28.183675E77.420286875,2024-01-28 07:48:25
N28.1833075E77.42022625,2024-01-28 07:48:26
N28.1829475E77.42016625,2024-01-28 07:48:27
N28.1825675E77.42010499999999,2024-01-28 07:48:28
N28.182197352941177E77.4200511764706,2024-01-28 07:48:29
N28.181822352941175E77.41999117647059,2024-01-28 07:48:30
N28.181444436619717E77.41993436619718,2024-01-28 07:48:31
N28.181064929577463E77.41987929577465,2024-01-28 07:48:32
N28.180707746478873E77.41982746478874,2024-01-28 07:48:33
N28.18035056338028E77.41977563380283,2024-01-28 07:48:34
N28.179971056338026E77.41972056338028,2024-01-28 07:48:35
N28.179591549295775E77.41966549295775,2024-01-28 07:48:36
N28.179234366197182E77.41961366197184,2024-01-28 07:48:37
N28.178854859154928E77.4195585915493,2024-01-28 07:48:38
N28.17849760869565E77.41950684782609,2024-01-28 07:48:39
N28.178116956521738E77.41945326086956,2024-01-28 07:48:40
N28.177758695652173E77.41940282608695,2024-01-28 07:48:41
N28.17737804347826E77.41934923913044,2024-01-28 07:48:42
N28.177019782608696E77.41929880434782,2024-01-28 07:48:43
N28.176661521739128E77.41924836956521,2024-01-28 07:48:44
N28.176275384615384E77.41918923076922,2024-01-28 07:48:45
N28.17591451219512E77.41913243902438,2024-01-28 07:48:46
N28.17555743902439E77.41907780487804,2024-01-28 07:48:47
N28.175178048780488E77.41901975609755,2024-01-28 07:48:48
N28.174798658536584E77.41896170731708,2024-01-28 07:48:49
N28.174441585365855E77.41890707317073,2024-01-28 07:48:50
N28.17405181818182E77.41885272727274,2024-01-28 07:48:51
N28.173695454545456E77.41879818181819,2024-01-28 07:48:52
N28.17331681818182E77.41874022727274,2024-01-28 07:48:53
N28.172871363636364E77.41867204545456,2024-01-28 07:48:54
N28.172604090909093E77.41863113636364,2024-01-28 07:48:55
N28.172292272727272E77.41858340909091,2024-01-28 07:48:56
N28.171936666666667E77.41852166666668,2024-01-28 07:48:57
N28.17155888888889E77.41845555555555,2024-01-28 07:48:58
N28.171184E77.41838057142857,2024-01-28 07:48:59
N28.170832E77.41830742857144,2024-01-28 07:49:00
N28.170458E77.41822971428572,2024-01-28 07:49:01
N28.170084E77.418152,2024-01-28 07:49:02
N28.169732E77.41807292307692,2024-01-28 07:49:03
N28.169358000000003E77.417984,2024-01-28 07:49:04
